order_id,actual_delivery_date,delay_reason,driver_id,driver_name,hub_name,is_delayed,is_on_time,order_date,order_status,vehicle_code,vehicle_type,csat,delivery_hrs,hub_processing_hrs,order_year,order_month,order_month_name,order_quarter,order_dayofweek,is_weekend
167,2024-06-30,,24,Elizabeth Jones,Dallas Main Hub,False,True,2024-06-28,Delivered,FT-015,Van,5,61.46,2.82,2024,6,Jun,2,Friday,False
168,2024-07-03,,11,Linda Taylor,San Antonio Hub,False,True,2024-07-03,Delivered,FT-005,Van,5,23.37,1.58,2024,7,Jul,3,Wednesday,False
169,2023-03-01,,38,Elizabeth Harris,El Paso Hub,False,True,2023-03-01,Delivered,FT-004,Van,4,19.14,2.99,2023,3,Mar,1,Wednesday,False
170,2024-03-13,Incorrect Address,13,Daniel Brown,Austin Hub,True,False,2024-03-10,Delivered,FT-025,Van,3,77.18,1.15,2024,3,Mar,1,Sunday,True
171,2024-05-09,,42,Charles Hernandez,Dallas Main Hub,False,True,2024-05-09,Delivered,FT-018,Truck,4,22.29,3.06,2024,5,May,2,Thursday,False
172,2023-06-17,,5,Lisa Taylor,San Antonio Hub,False,True,2023-06-15,Delivered,FT-027,Truck,4,62.24,1.24,2023,6,Jun,2,Thursday,False
173,2023-08-03,,46,Kevin White,Austin Hub,False,True,2023-08-02,Delivered,FT-025,Van,4,26.08,1.53,2023,8,Aug,3,Wednesday,False
174,2023-09-25,,4,Charles Thompson,Fort Worth Hub,False,True,2023-09-25,Delivered,FT-030,Van,4,3.74,2.99,2023,9,Sep,3,Monday,False
175,2024-10-07,Driver Unavailable,31,Anthony Jackson,Austin Hub,True,False,2024-10-06,Delivered,FT-025,Van,2,32.12,1.83,2024,10,Oct,4,Sunday,True
176,2023-02-09,,17,Donald Martin,Fort Worth Hub,False,True,2023-02-09,Delivered,FT-002,Truck,5,19.94,1.07,2023,2,Feb,1,Thursday,False
177,2024-02-17,,15,Patricia Hernandez,El Paso Hub,False,True,2024-02-16,Delivered,FT-006,Van,5,43.83,1.72,2024,2,Feb,1,Friday,False
178,2024-07-12,,18,John Smith,Dallas Main Hub,False,True,2024-07-10,Delivered,FT-010,Van,5,62.62,2.3,2024,7,Jul,3,Wednesday,False
179,2023-11-25,,41,Jessica Johnson,El Paso Hub,False,True,2023-11-23,Delivered,FT-004,Van,4,48.21,1.09,2023,11,Nov,4,Thursday,False
180,2023-06-12,,44,Christopher Davis,Dallas Main Hub,False,True,2023-06-12,Delivered,FT-026,Box Truck,5,2.97,3.35,2023,6,Jun,2,Monday,False
181,2023-05-01,,13,Daniel Brown,Austin Hub,False,True,2023-04-30,Delivered,FT-007,Van,4,47.69,0.69,2023,4,Apr,2,Sunday,True
182,2024-03-07,,1,Kevin Jones,Dallas Main Hub,False,True,2024-03-06,Delivered,FT-044,Truck,5,47.22,1.23,2024,3,Mar,1,Wednesday,False
183,2023-11-19,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-11-17,Delivered,FT-013,Van,5,58.19,2.59,2023,11,Nov,4,Friday,False
184,2024-10-20,,20,David Davis,Fort Worth Hub,False,True,2024-10-18,Delivered,FT-030,Van,5,50.87,2.01,2024,10,Oct,4,Friday,False
185,2024-08-07,Severe Weather,20,David Davis,Fort Worth Hub,True,False,2024-08-06,Delivered,FT-033,Van,2,45.0,1.94,2024,8,Aug,3,Tuesday,False
186,2023-02-19,Customer Not Home,2,Jennifer Lopez,Houston Hub,True,False,2023-02-19,Delivered,FT-001,Van,4,19.93,1.17,2023,2,Feb,1,Sunday,True
187,2024-09-04,,19,Robert Garcia,Dallas Main Hub,False,True,2024-09-04,Delivered,FT-021,Pickup,4,18.68,0.68,2024,9,Sep,3,Wednesday,False
188,2024-11-13,,43,Karen Rodriguez,San Antonio Hub,False,True,2024-11-13,Delivered,FT-036,Truck,4,15.5,1.67,2024,11,Nov,4,Wednesday,False
189,2023-04-02,,6,Nancy Thompson,Houston Hub,False,True,2023-04-02,Delivered,FT-031,Pickup,5,16.22,3.81,2023,4,Apr,2,Sunday,True
190,2023-02-16,,30,Robert Clark,Houston Hub,False,True,2023-02-16,Delivered,FT-017,Truck,4,3.43,1.01,2023,2,Feb,1,Thursday,False
191,2023-05-29,Package Sorting Error,23,James Anderson,Austin Hub,True,False,2023-05-27,Delivered,FT-025,Van,4,54.7,2.67,2023,5,May,2,Saturday,True
192,2024-07-26,,37,Jessica Jones,Houston Hub,False,True,2024-07-26,Delivered,FT-032,Van,5,3.46,0.91,2024,7,Jul,3,Friday,False
193,2024-05-23,,17,Donald Martin,Fort Worth Hub,False,True,2024-05-21,Delivered,FT-009,Van,4,52.63,1.41,2024,5,May,2,Tuesday,False
194,2024-01-28,,13,Daniel Brown,Austin Hub,False,True,2024-01-26,Delivered,FT-040,Van,5,49.33,1.52,2024,1,Jan,1,Friday,False
195,2023-01-06,,39,Jennifer White,Fort Worth Hub,False,True,2023-01-05,Delivered,FT-033,Van,5,24.48,1.01,2023,1,Jan,1,Thursday,False
196,2023-03-25,,13,Daniel Brown,Austin Hub,False,True,2023-03-24,Delivered,FT-007,Van,5,34.03,3.15,2023,3,Mar,1,Friday,False
197,2024-03-08,,17,Donald Martin,Fort Worth Hub,False,True,2024-03-06,Delivered,FT-030,Van,5,63.0,3.66,2024,3,Mar,1,Wednesday,False
198,2024-06-23,Customer Not Home,14,Sarah Davis,Houston Hub,True,False,2024-06-23,Delivered,FT-017,Truck,4,8.28,1.49,2024,6,Jun,2,Sunday,True
199,2024-09-07,Driver Unavailable,52,Daniel Garcia,Austin Hub,True,False,2024-09-07,Delivered,FT-040,Van,2,11.24,3.22,2024,9,Sep,3,Saturday,True
200,2024-01-23,,4,Charles Thompson,Fort Worth Hub,False,True,2024-01-21,Delivered,FT-033,Van,5,56.97,2.57,2024,1,Jan,1,Sunday,True
201,2023-05-07,,32,Daniel Thomas,Houston Hub,False,True,2023-05-07,Delivered,FT-017,Truck,4,20.31,0.93,2023,5,May,2,Sunday,True
202,2023-09-10,,35,Daniel Rodriguez,Houston Hub,False,True,2023-09-10,Delivered,FT-016,Van,4,15.0,1.08,2023,9,Sep,3,Sunday,True
203,2023-09-29,,33,Charles Davis,Dallas Main Hub,False,True,2023-09-28,Delivered,FT-015,Van,5,35.56,3.21,2023,9,Sep,3,Thursday,False
204,2024-11-10,Traffic Congestion,11,Linda Taylor,San Antonio Hub,True,False,2024-11-10,Delivered,FT-036,Truck,3,11.76,0.52,2024,11,Nov,4,Sunday,True
205,2023-05-10,,5,Lisa Taylor,San Antonio Hub,False,True,2023-05-10,Delivered,FT-036,Truck,4,7.45,0.51,2023,5,May,2,Wednesday,False
206,2023-08-06,Driver Unavailable,28,Jennifer Rodriguez,Houston Hub,True,False,2023-08-06,Delivered,FT-017,Truck,3,21.64,1.86,2023,8,Aug,3,Sunday,True
207,2024-07-21,,23,James Anderson,Austin Hub,False,True,2024-07-20,Delivered,FT-034,Van,5,43.73,0.48,2024,7,Jul,3,Saturday,True
208,2023-08-14,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-08-13,Delivered,FT-044,Truck,5,38.77,1.21,2023,8,Aug,3,Sunday,True
209,2023-07-29,,53,Thomas Martin,Houston Hub,False,True,2023-07-28,Delivered,FT-019,Van,4,38.47,1.18,2023,7,Jul,3,Friday,False
210,2023-12-21,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-12-19,Delivered,FT-013,Van,4,51.78,1.69,2023,12,Dec,4,Tuesday,False
211,2024-07-20,,43,Karen Rodriguez,San Antonio Hub,False,True,2024-07-19,Delivered,FT-027,Truck,5,24.11,2.35,2024,7,Jul,3,Friday,False
212,2023-11-19,,6,Nancy Thompson,Houston Hub,False,True,2023-11-17,Delivered,FT-016,Van,5,52.14,1.71,2023,11,Nov,4,Friday,False
213,2024-02-04,,49,Joseph Williams,Dallas Main Hub,False,True,2024-02-02,Delivered,FT-013,Van,5,54.84,1.14,2024,2,Feb,1,Friday,False
214,2023-03-05,,16,Anthony Martinez,Houston Hub,False,True,2023-03-05,Delivered,FT-022,Van,5,14.79,0.92,2023,3,Mar,1,Sunday,True
215,2024-02-25,,46,Kevin White,Austin Hub,False,True,2024-02-24,Delivered,FT-007,Van,5,33.27,3.43,2024,2,Feb,1,Saturday,True
216,2023-08-14,,8,Charles Lopez,Houston Hub,False,True,2023-08-13,Delivered,FT-003,Van,4,26.11,3.05,2023,8,Aug,3,Sunday,True
217,2023-11-20,,8,Charles Lopez,Houston Hub,False,True,2023-11-19,Delivered,FT-016,Van,5,25.08,1.38,2023,11,Nov,4,Sunday,True
218,2023-04-18,,4,Charles Thompson,Fort Worth Hub,False,True,2023-04-18,Delivered,FT-039,Van,5,13.83,4.03,2023,4,Apr,2,Tuesday,False
219,2023-11-07,,5,Lisa Taylor,San Antonio Hub,False,True,2023-11-05,Delivered,FT-027,Truck,5,53.23,3.9,2023,11,Nov,4,Sunday,True
220,2024-02-06,Vehicle Breakdown,33,Charles Davis,Dallas Main Hub,True,False,2024-02-05,Delivered,FT-018,Truck,3,26.79,1.21,2024,2,Feb,1,Monday,False
221,2023-12-30,,35,Daniel Rodriguez,Houston Hub,False,True,2023-12-30,Delivered,FT-031,Pickup,5,7.26,2.17,2023,12,Dec,4,Saturday,True
222,2024-09-28,,27,Lisa Moore,Dallas Main Hub,False,True,2024-09-26,Delivered,FT-015,Van,4,53.4,3.3,2024,9,Sep,3,Thursday,False
223,2023-06-07,,2,Jennifer Lopez,Houston Hub,False,True,2023-06-07,Delivered,FT-016,Van,5,13.58,1.47,2023,6,Jun,2,Wednesday,False
224,2024-02-25,,43,Karen Rodriguez,San Antonio Hub,False,True,2024-02-25,Delivered,FT-036,Truck,4,2.75,2.47,2024,2,Feb,1,Sunday,True
225,2024-10-31,Hub Processing Delay,43,Karen Rodriguez,San Antonio Hub,True,False,2024-10-30,Delivered,FT-036,Truck,4,27.64,3.43,2024,10,Oct,4,Wednesday,False
226,2024-07-25,Customer Not Home,52,Daniel Garcia,Austin Hub,True,False,2024-07-25,Delivered,FT-023,Van,2,19.08,0.79,2024,7,Jul,3,Thursday,False
227,2024-09-03,,3,Linda Williams,Dallas Main Hub,False,True,2024-09-03,Delivered,FT-015,Van,4,8.93,0.69,2024,9,Sep,3,Tuesday,False
228,2024-07-22,,35,Daniel Rodriguez,Houston Hub,False,True,2024-07-22,Delivered,FT-019,Van,4,4.6,1.65,2024,7,Jul,3,Monday,False
229,2024-12-04,,16,Anthony Martinez,Houston Hub,False,True,2024-12-03,Delivered,FT-032,Van,4,35.96,1.26,2024,12,Dec,4,Tuesday,False
230,2023-11-16,,38,Elizabeth Harris,El Paso Hub,False,True,2023-11-14,Delivered,FT-011,Van,4,60.55,2.32,2023,11,Nov,4,Tuesday,False
231,2023-02-19,,51,Kevin Brown,Dallas Main Hub,False,True,2023-02-19,Delivered,FT-012,Van,4,7.72,0.71,2023,2,Feb,1,Sunday,True
232,2024-12-17,,43,Karen Rodriguez,San Antonio Hub,False,True,2024-12-15,Delivered,FT-036,Truck,4,56.67,0.92,2024,12,Dec,4,Sunday,True
233,2024-07-10,,39,Jennifer White,Fort Worth Hub,False,True,2024-07-10,Delivered,FT-033,Van,5,21.66,2.67,2024,7,Jul,3,Wednesday,False
234,2024-09-28,Traffic Congestion,36,Donald Jackson,Austin Hub,True,False,2024-09-28,Delivered,FT-007,Van,3,9.78,2.03,2024,9,Sep,3,Saturday,True
235,2024-02-07,,50,Nancy Thomas,Dallas Main Hub,False,True,2024-02-07,Delivered,FT-012,Van,4,16.68,1.83,2024,2,Feb,1,Wednesday,False
236,2023-12-25,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-12-24,Delivered,FT-018,Truck,5,31.17,1.87,2023,12,Dec,4,Sunday,True
237,2024-01-07,,34,Matthew Smith,Austin Hub,False,True,2024-01-05,Delivered,FT-023,Van,5,50.33,2.06,2024,1,Jan,1,Friday,False
238,2023-09-06,,20,David Davis,Fort Worth Hub,False,True,2023-09-05,Delivered,FT-030,Van,4,45.64,2.54,2023,9,Sep,3,Tuesday,False
239,2023-02-01,Package Sorting Error,50,Nancy Thomas,Dallas Main Hub,True,False,2023-01-29,Delivered,FT-008,Van,3,80.4,2.62,2023,1,Jan,1,Sunday,True
240,2024-11-15,,44,Christopher Davis,Dallas Main Hub,False,True,2024-11-14,Delivered,FT-026,Box Truck,5,33.56,1.88,2024,11,Nov,4,Thursday,False
241,2023-08-26,Traffic Congestion,11,Linda Taylor,San Antonio Hub,True,False,2023-08-24,Delivered,FT-005,Van,2,67.49,2.05,2023,8,Aug,3,Thursday,False
242,2024-10-02,,39,Jennifer White,Fort Worth Hub,False,True,2024-10-01,Delivered,FT-002,Truck,4,29.59,0.52,2024,10,Oct,4,Tuesday,False
243,2023-01-12,Driver Unavailable,38,Elizabeth Harris,El Paso Hub,True,False,2023-01-08,Delivered,FT-035,Pickup,2,112.11,0.67,2023,1,Jan,1,Sunday,True
244,2023-10-30,,52,Daniel Garcia,Austin Hub,False,True,2023-10-30,Delivered,FT-020,Truck,4,7.36,2.16,2023,10,Oct,4,Monday,False
245,2024-06-12,,24,Elizabeth Jones,Dallas Main Hub,False,True,2024-06-11,Delivered,FT-012,Van,5,29.59,0.6,2024,6,Jun,2,Tuesday,False
246,2024-02-15,,5,Lisa Taylor,San Antonio Hub,False,True,2024-02-15,Delivered,FT-005,Van,5,2.9,0.88,2024,2,Feb,1,Thursday,False
247,2023-02-01,,3,Linda Williams,Dallas Main Hub,False,True,2023-02-01,Delivered,FT-008,Van,4,22.26,2.24,2023,2,Feb,1,Wednesday,False
248,2023-08-26,,53,Thomas Martin,Houston Hub,False,True,2023-08-25,Delivered,FT-001,Van,5,28.38,1.85,2023,8,Aug,3,Friday,False
249,2023-03-28,,55,Matthew Rodriguez,Austin Hub,False,True,2023-03-27,Delivered,FT-034,Van,5,41.53,2.08,2023,3,Mar,1,Monday,False
250,2024-12-03,Incorrect Address,20,David Davis,Fort Worth Hub,True,False,2024-12-03,Delivered,FT-039,Van,2,18.88,2.77,2024,12,Dec,4,Tuesday,False
251,2023-06-17,,38,Elizabeth Harris,El Paso Hub,False,True,2023-06-15,Delivered,FT-004,Van,5,59.7,1.25,2023,6,Jun,2,Thursday,False
252,2023-03-18,Incorrect Address,47,Mary Harris,Dallas Main Hub,True,False,2023-03-15,Delivered,FT-008,Van,3,82.81,2.63,2023,3,Mar,1,Wednesday,False
253,2023-03-20,,3,Linda Williams,Dallas Main Hub,False,True,2023-03-19,Delivered,FT-021,Pickup,4,46.55,1.24,2023,3,Mar,1,Sunday,True
254,2023-01-16,,2,Jennifer Lopez,Houston Hub,False,True,2023-01-15,Delivered,FT-019,Van,4,38.53,0.98,2023,1,Jan,1,Sunday,True
255,2023-11-12,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-11-12,Delivered,FT-015,Van,5,8.84,2.61,2023,11,Nov,4,Sunday,True
256,2024-10-09,,11,Linda Taylor,San Antonio Hub,False,True,2024-10-09,Delivered,FT-005,Van,5,13.42,1.37,2024,10,Oct,4,Wednesday,False
257,2023-04-17,Severe Weather,16,Anthony Martinez,Houston Hub,True,False,2023-04-16,Delivered,FT-001,Van,2,29.53,2.77,2023,4,Apr,2,Sunday,True
258,2023-07-04,,5,Lisa Taylor,San Antonio Hub,False,True,2023-07-03,Delivered,FT-036,Truck,5,41.3,2.45,2023,7,Jul,3,Monday,False
259,2023-02-04,,33,Charles Davis,Dallas Main Hub,False,True,2023-02-02,Delivered,FT-021,Pickup,5,53.36,3.11,2023,2,Feb,1,Thursday,False
260,2023-01-13,,20,David Davis,Fort Worth Hub,False,True,2023-01-13,Delivered,FT-002,Truck,4,11.91,1.35,2023,1,Jan,1,Friday,False
261,2024-07-03,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-07-03,Delivered,FT-018,Truck,5,20.78,0.54,2024,7,Jul,3,Wednesday,False
262,2024-08-07,Customer Not Home,17,Donald Martin,Fort Worth Hub,True,False,2024-08-04,Delivered,FT-030,Van,3,81.88,2.26,2024,8,Aug,3,Sunday,True
263,2023-10-26,,49,Joseph Williams,Dallas Main Hub,False,True,2023-10-25,Delivered,FT-012,Van,5,47.72,1.99,2023,10,Oct,4,Wednesday,False
264,2023-11-16,,15,Patricia Hernandez,El Paso Hub,False,True,2023-11-15,Delivered,FT-045,Box Truck,4,46.58,2.89,2023,11,Nov,4,Wednesday,False
265,2023-08-10,,45,Daniel Brown,Houston Hub,False,True,2023-08-10,Delivered,FT-031,Pickup,5,12.56,1.47,2023,8,Aug,3,Thursday,False
266,2024-11-19,,32,Daniel Thomas,Houston Hub,False,True,2024-11-19,Delivered,FT-017,Truck,4,21.83,1.86,2024,11,Nov,4,Tuesday,False
267,2023-05-11,,10,Daniel Williams,Houston Hub,False,True,2023-05-10,Delivered,FT-032,Van,4,46.92,2.06,2023,5,May,2,Wednesday,False
268,2023-05-26,,29,Matthew Williams,Houston Hub,False,True,2023-05-24,Delivered,FT-031,Pickup,4,68.18,3.07,2023,5,May,2,Wednesday,False
269,2023-09-12,,19,Robert Garcia,Dallas Main Hub,False,True,2023-09-12,Delivered,FT-044,Truck,5,13.52,3.07,2023,9,Sep,3,Tuesday,False
270,2024-11-20,,8,Charles Lopez,Houston Hub,False,True,2024-11-18,Delivered,FT-031,Pickup,5,52.16,1.43,2024,11,Nov,4,Monday,False
271,2024-08-07,,32,Daniel Thomas,Houston Hub,False,True,2024-08-06,Delivered,FT-019,Van,4,47.97,2.39,2024,8,Aug,3,Tuesday,False
272,2024-09-21,,43,Karen Rodriguez,San Antonio Hub,False,True,2024-09-20,Delivered,FT-005,Van,5,27.32,2.37,2024,9,Sep,3,Friday,False
273,2023-06-30,,38,Elizabeth Harris,El Paso Hub,False,True,2023-06-30,Delivered,FT-037,Van,5,2.82,1.01,2023,6,Jun,2,Friday,False
274,2023-07-14,,23,James Anderson,Austin Hub,False,True,2023-07-14,Delivered,FT-007,Van,5,18.2,2.31,2023,7,Jul,3,Friday,False
275,2024-05-04,,8,Charles Lopez,Houston Hub,False,True,2024-05-03,Delivered,FT-001,Van,5,40.28,3.6,2024,5,May,2,Friday,False
276,,Customer Not Home,2,Jennifer Lopez,Houston Hub,True,False,2024-03-17,Cancelled,FT-019,Van,1,,3.14,2024,3,Mar,1,Sunday,True
277,2023-04-26,,37,Jessica Jones,Houston Hub,False,True,2023-04-24,Delivered,FT-032,Van,5,64.87,0.92,2023,4,Apr,2,Monday,False
278,2024-02-02,,41,Jessica Johnson,El Paso Hub,False,True,2024-02-01,Delivered,FT-041,Truck,4,29.03,1.94,2024,2,Feb,1,Thursday,False
279,2023-07-10,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,True,False,2023-07-06,Delivered,FT-005,Van,3,104.35,0.9,2023,7,Jul,3,Thursday,False
280,2023-09-02,,14,Sarah Davis,Houston Hub,False,True,2023-08-31,Delivered,FT-032,Van,4,50.26,1.03,2023,8,Aug,3,Thursday,False
281,2024-04-25,Road Construction,13,Daniel Brown,Austin Hub,True,False,2024-04-22,Delivered,FT-025,Van,4,82.68,2.83,2024,4,Apr,2,Monday,False
282,2024-01-14,,39,Jennifer White,Fort Worth Hub,False,True,2024-01-14,Delivered,FT-039,Van,5,2.56,3.31,2024,1,Jan,1,Sunday,True
283,2023-06-09,,45,Daniel Brown,Houston Hub,False,True,2023-06-09,Delivered,FT-031,Pickup,4,14.24,2.24,2023,6,Jun,2,Friday,False
284,2024-06-02,,51,Kevin Brown,Dallas Main Hub,False,True,2024-06-02,Delivered,FT-026,Box Truck,4,7.35,4.01,2024,6,Jun,2,Sunday,True
285,2024-06-09,Driver Unavailable,53,Thomas Martin,Houston Hub,True,False,2024-06-05,Delivered,FT-017,Truck,3,98.67,0.66,2024,6,Jun,2,Wednesday,False
286,2023-10-15,,40,Charles Moore,Dallas Main Hub,False,True,2023-10-13,Delivered,FT-012,Van,5,53.72,2.66,2023,10,Oct,4,Friday,False
287,2024-03-09,,30,Robert Clark,Houston Hub,False,True,2024-03-07,Delivered,FT-016,Van,4,56.42,3.2,2024,3,Mar,1,Thursday,False
288,2024-05-22,,28,Jennifer Rodriguez,Houston Hub,False,True,2024-05-22,Delivered,FT-028,Pickup,4,4.74,2.9,2024,5,May,2,Wednesday,False
289,2024-12-18,,41,Jessica Johnson,El Paso Hub,False,True,2024-12-16,Delivered,FT-011,Van,4,50.22,0.9,2024,12,Dec,4,Monday,False
290,2024-06-16,Hub Processing Delay,37,Jessica Jones,Houston Hub,True,False,2024-06-16,Delivered,FT-001,Van,4,21.41,3.1,2024,6,Jun,2,Sunday,True
291,2023-08-29,,8,Charles Lopez,Houston Hub,False,True,2023-08-27,Delivered,FT-028,Pickup,5,51.06,1.04,2023,8,Aug,3,Sunday,True
292,2023-10-01,,53,Thomas Martin,Houston Hub,False,True,2023-10-01,Delivered,FT-031,Pickup,4,16.17,1.41,2023,10,Oct,4,Sunday,True
293,2023-02-26,Multiple Delivery Stops,21,Patricia Martinez,Austin Hub,True,False,2023-02-23,Delivered,FT-023,Van,3,87.24,2.57,2023,2,Feb,1,Thursday,False
294,2023-11-09,,35,Daniel Rodriguez,Houston Hub,False,True,2023-11-08,Delivered,FT-001,Van,4,28.47,1.5,2023,11,Nov,4,Wednesday,False
295,2023-02-22,,28,Jennifer Rodriguez,Houston Hub,False,True,2023-02-21,Delivered,FT-032,Van,5,24.09,2.95,2023,2,Feb,1,Tuesday,False
296,2023-01-04,,11,Linda Taylor,San Antonio Hub,False,True,2023-01-04,Delivered,FT-027,Truck,4,13.91,1.42,2023,1,Jan,1,Wednesday,False
297,2024-05-25,Traffic Congestion,30,Robert Clark,Houston Hub,True,False,2024-05-24,Delivered,FT-031,Pickup,4,27.14,0.96,2024,5,May,2,Friday,False
298,2024-10-21,,43,Karen Rodriguez,San Antonio Hub,False,True,2024-10-20,Delivered,FT-005,Van,5,32.68,1.24,2024,10,Oct,4,Sunday,True
299,2023-05-28,,11,Linda Taylor,San Antonio Hub,False,True,2023-05-26,Delivered,FT-027,Truck,5,58.17,1.78,2023,5,May,2,Friday,False
300,2024-07-28,,9,Patricia Jones,Houston Hub,False,True,2024-07-28,Delivered,FT-022,Van,4,4.83,1.54,2024,7,Jul,3,Sunday,True
301,2023-07-30,,32,Daniel Thomas,Houston Hub,False,True,2023-07-28,Delivered,FT-003,Van,5,56.62,1.42,2023,7,Jul,3,Friday,False
302,2024-06-29,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-06-28,Delivered,FT-026,Box Truck,5,34.35,2.87,2024,6,Jun,2,Friday,False
303,2023-03-13,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-03-12,Delivered,FT-013,Van,5,29.89,1.1,2023,3,Mar,1,Sunday,True
304,2023-01-26,,23,James Anderson,Austin Hub,False,True,2023-01-25,Delivered,FT-007,Van,5,42.04,1.46,2023,1,Jan,1,Wednesday,False
305,2023-03-04,,12,Charles Thompson,El Paso Hub,False,True,2023-03-02,Delivered,FT-045,Box Truck,4,53.04,2.05,2023,3,Mar,1,Thursday,False
306,2024-05-02,,36,Donald Jackson,Austin Hub,False,True,2024-05-02,Delivered,FT-040,Van,4,15.11,2.75,2024,5,May,2,Thursday,False
307,2023-05-27,Vehicle Breakdown,46,Kevin White,Austin Hub,True,False,2023-05-25,Delivered,FT-023,Van,4,50.65,1.64,2023,5,May,2,Thursday,False
308,2024-07-29,Vehicle Breakdown,53,Thomas Martin,Houston Hub,True,False,2024-07-29,Delivered,FT-016,Van,3,12.35,2.33,2024,7,Jul,3,Monday,False
309,2023-10-05,,8,Charles Lopez,Houston Hub,False,True,2023-10-03,Delivered,FT-019,Van,4,51.58,1.65,2023,10,Oct,4,Tuesday,False
310,2024-04-26,,4,Charles Thompson,Fort Worth Hub,False,True,2024-04-25,Delivered,FT-009,Van,5,35.25,3.08,2024,4,Apr,2,Thursday,False
311,2024-12-01,,39,Jennifer White,Fort Worth Hub,False,True,2024-12-01,Delivered,FT-039,Van,4,7.05,1.87,2024,12,Dec,4,Sunday,True
312,2023-09-24,,34,Matthew Smith,Austin Hub,False,True,2023-09-24,Delivered,FT-023,Van,4,5.81,2.93,2023,9,Sep,3,Sunday,True
313,2024-10-10,,51,Kevin Brown,Dallas Main Hub,False,True,2024-10-09,Delivered,FT-008,Van,4,34.51,1.9,2024,10,Oct,4,Wednesday,False
314,2024-12-26,,40,Charles Moore,Dallas Main Hub,False,True,2024-12-24,Delivered,FT-026,Box Truck,5,56.94,0.69,2024,12,Dec,4,Tuesday,False
315,2023-10-22,Hub Processing Delay,48,Sarah Moore,Houston Hub,True,False,2023-10-19,Delivered,FT-031,Pickup,3,89.62,1.34,2023,10,Oct,4,Thursday,False
316,2023-12-08,,37,Jessica Jones,Houston Hub,False,True,2023-12-08,Delivered,FT-001,Van,4,5.51,2.28,2023,12,Dec,4,Friday,False
317,2023-07-06,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-07-04,Delivered,FT-010,Van,5,50.25,1.68,2023,7,Jul,3,Tuesday,False
318,2023-07-04,,11,Linda Taylor,San Antonio Hub,False,True,2023-07-04,Delivered,FT-036,Truck,5,23.41,2.89,2023,7,Jul,3,Tuesday,False
319,2024-03-28,,19,Robert Garcia,Dallas Main Hub,False,True,2024-03-27,Delivered,FT-015,Van,4,45.79,1.64,2024,3,Mar,1,Wednesday,False
320,2024-01-09,Road Construction,50,Nancy Thomas,Dallas Main Hub,True,False,2024-01-09,Delivered,FT-021,Pickup,4,13.68,1.77,2024,1,Jan,1,Tuesday,False
321,2024-08-29,,4,Charles Thompson,Fort Worth Hub,False,True,2024-08-28,Delivered,FT-002,Truck,5,44.48,3.02,2024,8,Aug,3,Wednesday,False
322,2024-02-03,Hub Processing Delay,15,Patricia Hernandez,El Paso Hub,True,False,2024-01-31,Delivered,FT-011,Van,3,75.0,1.16,2024,1,Jan,1,Wednesday,False
323,2023-02-26,,11,Linda Taylor,San Antonio Hub,False,True,2023-02-26,Delivered,FT-036,Truck,5,17.11,0.89,2023,2,Feb,1,Sunday,True
324,2023-04-22,,20,David Davis,Fort Worth Hub,False,True,2023-04-20,Delivered,FT-039,Van,5,53.55,2.13,2023,4,Apr,2,Thursday,False
325,2023-05-01,,44,Christopher Davis,Dallas Main Hub,False,True,2023-04-30,Delivered,FT-018,Truck,5,39.5,1.25,2023,4,Apr,2,Sunday,True
326,2024-11-20,,38,Elizabeth Harris,El Paso Hub,False,True,2024-11-20,Delivered,FT-011,Van,5,12.61,1.26,2024,11,Nov,4,Wednesday,False
327,2024-12-15,Traffic Congestion,45,Daniel Brown,Houston Hub,True,False,2024-12-14,Delivered,FT-028,Pickup,2,47.72,1.94,2024,12,Dec,4,Saturday,True
328,2023-03-06,,1,Kevin Jones,Dallas Main Hub,False,True,2023-03-05,Delivered,FT-015,Van,5,44.37,2.21,2023,3,Mar,1,Sunday,True
329,2023-12-09,,15,Patricia Hernandez,El Paso Hub,False,True,2023-12-08,Delivered,FT-045,Box Truck,4,44.83,1.61,2023,12,Dec,4,Friday,False
330,2023-05-04,,8,Charles Lopez,Houston Hub,False,True,2023-05-03,Delivered,FT-001,Van,5,26.47,1.88,2023,5,May,2,Wednesday,False
331,2024-05-07,,8,Charles Lopez,Houston Hub,False,True,2024-05-06,Delivered,FT-022,Van,5,44.03,1.2,2024,5,May,2,Monday,False
332,2023-04-27,Driver Unavailable,47,Mary Harris,Dallas Main Hub,True,False,2023-04-24,Delivered,FT-021,Pickup,3,92.0,2.46,2023,4,Apr,2,Monday,False
333,2024-06-01,Customer Not Home,3,Linda Williams,Dallas Main Hub,True,False,2024-05-31,Delivered,FT-026,Box Truck,2,37.86,3.41,2024,5,May,2,Friday,False
